aid,anno,posizione,corrispondente,n_autori,wid
5080806360,2021,last,True,4,W3211003470
5080820519,2019,last,False,2,W2991650781
5080841119,2021,middle,False,4,W3174856943
5080851662,2021,last,False,3,W3216626696
5080855773,2021,last,True,2,W3213241343
5080856387,2020,middle,False,9,W3097588535
5080862674,2021,last,True,8,W3171186158
5080865059,2021,last,False,6,W3185487872
5080865519,2022,last,True,3,W4220861840
5080886129,2022,first,False,6,W4288057740
5080895628,2020,last,False,3,W3086353339
5080920610,2021,last,False,3,W4205964182
5080929578,2021,middle,False,6,W3199964822
5080937886,2021,first,False,4,W3093891978
5080938408,2020,middle,False,4,W3136377320
5080950099,2020,last,False,4,W3131911579
5080972445,2020,last,False,5,W3089666805
5080987750,2021,last,False,4,W4210999213
5080988309,2022,middle,False,6,W4287889730
5080990321,2022,middle,False,18,W4287854440
5080999253,2022,last,True,2,W4385572822
5081003438,2022,middle,False,20,W4286717608
5081008532,2020,middle,False,4,W3011414630
5081010729,2019,middle,False,6,W3010362629
5081017623,2021,first,False,2,W3200279340
5081022650,2019,last,False,5,W2970069267
5081026185,2021,first,False,3,W3212869160
5081036622,2020,middle,False,6,W3096150021
5081036659,2022,middle,False,4,W4286541468
5081041434,2022,last,False,6,W4220787749
5081054998,2022,middle,False,7,W4312127268
5081056915,2021,first,False,3,W4200259318
5081060523,2021,middle,False,5,W3208315018
5081085090,2022,middle,False,5,W4312521437
5081086453,2021,middle,False,6,W3169633657
5081097070,2022,last,False,3,W4312307060
5081114810,2020,middle,False,7,W3088684535
5081115024,2021,last,False,4,W3214480544
5081131668,2020,first,False,2,W3035073594
5081145634,2022,middle,False,9,W4312727366
5081159209,2022,middle,False,5,W4286560036
5081159876,2020,last,False,5,W3040342228
5081165207,2021,middle,False,5,W3191709143
5081165986,2021,first,False,4,W3154553408
5081173423,2022,last,False,5,W4287889587
5081175172,2021,last,True,4,W3171528420
5081208395,2022,middle,False,6,W4307844970
5081218376,2022,middle,False,10,W4313525648
5081219326,2020,middle,False,4,W3128867615
5081225515,2022,last,False,5,W4226365911
5081252567,2022,middle,False,8,W3198379050
5081254082,2021,middle,True,7,W4200580899
5081254155,2021,middle,False,9,W3209034179
5081269012,2022,middle,False,5,W4289550913
5081274781,2021,middle,False,7,W3208818243
5081278059,2022,last,False,6,W4226497331
5081290899,2022,middle,False,7,W4292828951
5081307846,2019,last,False,3,W2970996870
5081316458,2022,first,False,10,W4285279512
5081319088,2020,last,True,2,W3034206885
5081333735,2019,last,False,8,W2954226438
5081334208,2022,first,False,4,W4309219811
5081335221,2020,middle,False,3,W3114537552
5081337604,2020,middle,False,7,W3103817618
5081349908,2022,first,True,7,W4280543959
5081354508,2019,last,False,2,W2983202714
5081356898,2022,last,True,2,W4229454018
5081371370,2022,middle,False,7,W4283758572
5081385896,2022,middle,True,4,W4225985857
5081393566,2019,last,False,4,W2983836503
5081396646,2022,middle,False,6,W4287891172
5081398601,2019,last,False,5,W2964306921
5081428282,2020,middle,False,3,W3034802203
5081433919,2022,first,False,6,W4301184505
5081442372,2022,last,False,3,W4280643589
5081449581,2022,middle,False,5,W4308641648
5081457786,2022,middle,False,8,W3174174431
5081467995,2022,middle,True,5,W4225159691
5081470277,2021,last,False,2,W3207228856
5081479387,2021,middle,False,9,W3154594410
5081489939,2022,middle,False,5,W4206973387
5081497309,2021,middle,False,9,W4205466227
5081506338,2022,last,False,2,W4285504003
5081506611,2020,last,True,4,W3012716110
5081525024,2020,last,False,5,W3114544027
5081562101,2022,last,False,6,W3206128852
5081562478,2021,middle,False,3,W3184441741
5081563886,2020,last,False,12,W3012939329
5081566320,2019,middle,False,5,W2980813192
5081567725,2021,middle,False,16,W3133264589
5081577635,2021,middle,False,4,W3195489253
5081590498,2021,last,False,3,W3134422208
5081602801,2022,first,False,5,W4287888895
5081611388,2022,middle,False,6,W4310354215
5081627187,2020,first,False,3,W3108702526
5081629487,2021,last,False,3,W3215440557
5081631274,2022,last,False,4,W4224050240
5081635691,2019,middle,False,4,W2987553933
5081657954,2020,middle,False,8,W3118749559
5081661094,2021,last,False,4,W3185093206
5081662508,2020,middle,False,6,W3116155025
5081664259,2021,last,False,4,W3169842523
5081667124,2021,middle,False,3,W3214605075
5081670766,2022,first,False,6,W4220803716
5081683515,2022,middle,False,4,W4313420323
5081688191,2021,middle,False,4,W3199468887
5081695392,2022,last,False,5,W4220823258
5081700146,2020,last,False,2,W3101662265
5081703144,2022,first,False,2,W4312725824
5081709342,2022,first,False,4,W4285282571
5081712226,2022,last,False,3,W4312565955
5081754547,2021,middle,False,5,W3202218171
5081756234,2021,first,False,2,W3171766884
5081757587,2022,middle,False,6,W4308529129
5081758219,2021,first,False,6,W3199178087
5081759167,2021,last,False,4,W3170892757
5081760286,2019,middle,False,8,W2950757501
5081761211,2022,last,False,5,W4382864778
5081767617,2021,last,True,4,W3203755200
5081787254,2019,last,False,10,W2970172141
5081792355,2022,last,False,2,W4283580853
5081801388,2020,middle,False,4,W3034383590
5081806198,2021,middle,False,4,W3171617125
5081808619,2019,middle,False,3,W2972498864
5081824828,2018,last,False,2,W2963998676
5081826794,2020,middle,False,8,W3130911940
5081838860,2022,middle,False,6,W4312895349
5081841142,2022,middle,False,7,W4295442860
5081852717,2021,middle,True,18,W3189296823
5081854769,2020,last,False,2,W3116413464
5081855118,2022,last,True,3,W4283321006
5081862885,2019,first,False,3,W2951434086
5081863278,2021,last,False,3,W3144320030
5081874896,2020,middle,False,10,W3037991407
5081875121,2020,middle,False,3,W3101023622
5081880060,2022,middle,False,6,W4220695744
5081895375,2022,middle,False,10,W4312068410
5081898726,2020,first,False,6,W3010593057
5081912327,2021,first,False,6,W3113677131
5081922663,2022,first,True,19,W4225164540
5081939964,2021,last,True,3,W3207011459
5081951768,2022,last,True,5,W4225008383
5081955215,2021,last,False,3,W3201021139
5081961122,2022,middle,False,5,W4313330995
5081961287,2021,middle,True,6,W3212569382
5081965716,2021,middle,False,10,W3201165747
5081967453,2021,first,False,4,W3212863534
5081987954,2022,middle,False,7,W4200632828
5082003776,2021,first,False,7,W3208518149
5082017465,2022,last,False,6,W4312623522
5082045666,2020,last,False,3,W3120761542
5082047528,2020,first,False,3,W3098502857
5082064946,2021,middle,False,7,W3185041190
5082068608,2020,last,False,5,W3116977398
5082087108,2022,last,False,4,W4295768363
5082088223,2021,first,False,6,W3119880013
5082103530,2021,middle,False,4,W3175937250
5082114258,2021,middle,True,14,W3200391510
5082114795,2020,middle,False,6,W3099728037
5082115266,2019,middle,False,3,W3008327298
5082123014,2021,last,True,2,W3119466994
5082131901,2022,middle,False,12,W4281487830
5082145620,2020,last,False,5,W3091777332
5082146813,2022,last,False,4,W4309264767
5082147952,2022,middle,False,10,W4206221224
5082161062,2022,middle,False,4,W4281621415
5082173488,2022,last,False,5,W4307835584
5082184364,2021,last,True,2,W3198690080
5082191286,2021,last,False,2,W3164782458
5082205147,2022,last,False,2,W4312879418
5082228880,2022,middle,True,8,W4306403642
5082233800,2020,middle,False,7,W3117811146
5082237102,2021,middle,False,4,W4205997990
5082238675,2021,middle,False,4,W3215748135
5082239883,2022,first,False,4,W4206670423
5082255004,2021,last,False,4,W3193421702
5082256444,2020,middle,False,5,W3113610426
5082259794,2020,middle,False,8,W3130911940
5082268297,2022,middle,False,13,W4313525285
5082272720,2021,first,False,4,W3121217868
5082274727,2020,last,False,9,W3005811144
5082283204,2021,middle,False,3,W3165153695
5082286441,2021,middle,False,7,W3176443840
5082286929,2021,last,False,5,W3208326580
5082301194,2022,first,False,3,W4310609740
5082305994,2019,last,False,4,W2984582583
5082314454,2022,first,False,7,W4313564004
5082317196,2022,middle,False,7,W4308931255
5082325279,2020,last,False,8,W3117891071
5082326026,2021,last,False,2,W3206132041
5082329468,2020,first,True,2,W3123925945
5082339849,2021,last,False,5,W3153386185
5082349516,2022,first,False,4,W3202278141
5082350046,2021,last,False,2,W3166362601
5082351931,2020,middle,False,4,W3116295307
5082357240,2022,middle,False,8,W4281993476
5082362331,2022,middle,False,4,W4316021527
5082365228,2022,middle,False,9,W4280596951
5082372366,2021,first,False,6,W4210972654
5082375623,2022,middle,False,4,W4312385228
5082380547,2022,middle,False,6,W4312361117
5082383543,2020,last,False,3,W3094353684
5082384108,2021,middle,False,12,W3167150438
5082391569,2020,last,False,2,W3117055973
5082393460,2022,middle,False,7,W4220757565
5082404485,2021,first,False,3,W4210433544
5082406151,2021,first,False,8,W3210395416
5082408006,2020,middle,False,4,W3034896171
5082417280,2020,last,False,4,W3093456628
5082428303,2022,last,False,5,W4313339887
5082431810,2021,last,False,4,W3108757211
5082439574,2022,middle,False,8,W4281729944
5082450455,2019,middle,False,4,W2963873807
5082455230,2021,middle,False,5,W3199520873
5082464861,2022,last,False,3,W4205883286
5082472767,2022,last,False,6,W4283271734
5082477584,2022,last,False,2,W4225139333
5082493192,2022,last,False,2,W4307266178
5082494492,2019,first,False,5,W2983766176
5082506991,2021,first,False,5,W3162826982
5082517727,2021,middle,False,4,W3203366169
5082524666,2022,last,False,4,W4311166089
5082526887,2020,middle,False,3,W3080517163
5082535694,2022,first,False,2,W4284670372
5082548649,2021,last,False,4,W4210354423
5082553860,2021,middle,False,5,W3190697745
5082554104,2021,middle,False,6,W3184285541
5082583021,2022,middle,False,12,W4290802352
5082590468,2021,last,True,10,W3202078810
5082598678,2022,middle,False,4,W4299550693
5082599714,2021,middle,False,8,W3176421937
5082600899,2020,middle,False,4,W3112248285
5082602131,2021,middle,False,5,W3204179985
5082603621,2021,middle,False,4,W3177464472
5082606335,2022,middle,False,8,W4361020108
5082611298,2021,middle,False,4,W3154219437
5082613662,2022,middle,False,9,W4285164445
5082625385,2020,middle,False,6,W3035990700
5082629853,2022,last,False,9,W4229455170
5082630408,2022,middle,False,14,W4298147678
5082630903,2021,last,False,3,W4237012883
5082634431,2022,last,True,4,W4225003277
5082644040,2021,middle,False,6,W3161513287
5082663800,2020,last,False,3,W3103737531
5082668404,2020,last,False,3,W3081277912
5082669876,2021,middle,False,5,W3121620998
5082695020,2021,middle,False,5,W3146463158
5082708139,2022,middle,False,19,W4297977478
5082721560,2022,middle,False,7,W4287855134
5082726995,2022,middle,False,17,W4285250921
5082736347,2021,last,False,6,W3176362845
5082737646,2022,middle,False,6,W3131200591
5082739860,2021,middle,False,5,W3174735465
5082742221,2022,middle,False,13,W4312516176
5082748711,2021,middle,False,7,W3135847816
5082753354,2022,last,False,2,W4210331593
5082762398,2022,middle,False,5,W4308511843
5082763858,2020,first,False,4,W3129835843
5082772077,2021,middle,False,4,W3198609354
5082774439,2019,middle,False,7,W2951098185
5082775286,2020,middle,False,4,W3115187525
5082782238,2021,middle,True,6,W3134392794
5082786719,2020,last,False,4,W3035552787
5082811985,2022,middle,False,5,W4295037258
5082832007,2020,middle,False,8,W3101988982
5082834077,2020,middle,False,4,W3118160003
5082847636,2021,middle,False,10,W3177017072
5082868235,2021,first,False,2,W4205231983
5082880112,2021,first,False,7,W4210673375
5082881761,2022,middle,False,5,W4312718759
5082882922,2022,first,False,4,W4206747626
5082897139,2022,middle,False,5,W4306752035
5082898376,2021,last,False,2,W4205779689
5082910181,2022,middle,False,7,W4313229347
5082913979,2020,last,False,4,W3115599191
5082938148,2022,first,False,3,W4287887327
5082946615,2022,first,False,7,W4285294416
5082974417,2022,middle,False,11,W4286267600
5082983574,2022,last,True,2,W4205484635
5082997285,2022,middle,False,11,W4287854423
5082997975,2019,last,False,4,W2971209824
5083002103,2020,last,False,6,W3099577420
5083002246,2022,last,False,6,W3131200591
5083014247,2019,last,False,3,W2982429015
5083020821,2022,middle,False,4,W4308764913
5083043476,2021,middle,False,9,W3161113899
5083048049,2020,last,False,6,W3096150021
5083079672,2019,middle,False,6,W2988868092
5083080398,2022,first,False,4,W4283796213
5083083847,2020,last,False,5,W3114315778
5083088975,2020,first,False,7,W3033585268
5083111912,2021,last,False,2,W3197773947
5083113759,2022,middle,False,7,W4210738256
5083114149,2022,middle,False,6,W4285820921
5083124500,2022,middle,False,6,W4286331454
5083128057,2022,middle,False,14,W4306353220
5083141635,2022,middle,False,6,W4322577334
5083148508,2021,first,True,4,W3130971878
5083171604,2021,last,False,3,W3211839983
5083191333,2022,last,False,2,W4312673029
5083210688,2022,middle,False,6,W4317418688
5083240827,2022,middle,False,3,W4287887944
5083247761,2022,last,True,5,W4293092947
5083272976,2022,middle,False,5,W4312536607
5083274566,2022,middle,False,13,W4293088946
5083286341,2022,middle,True,20,W4220895458
5083293294,2022,first,False,5,W4292829167
5083331228,2021,middle,False,18,W3164777966
5083333420,2022,last,False,5,W4312822216
5083337385,2022,middle,False,4,W4312949526
5083355417,2022,first,False,5,W4380761621
5083356689,2020,middle,True,3,W3083137726
5083358892,2020,last,False,3,W3014490158
5083359166,2021,last,False,2,W3204143278
5083369457,2019,last,False,5,W2971014768
5083391820,2022,middle,False,7,W4225497281
5083393697,2022,first,True,3,W4313492484
5083407625,2020,middle,False,4,W4236692992
5083411784,2020,last,False,3,W3114314873
5083427215,2021,last,False,5,W3196097136
5083435293,2020,middle,False,6,W3139459806
5083441044,2022,middle,False,3,W4285185065
5083442506,2022,middle,False,5,W4324118148
5083444005,2022,middle,False,5,W4285174722
5083452139,2019,middle,False,5,W2972584841
5083458247,2021,last,False,6,W3136525061
5083459020,2019,last,False,3,W3159500995
5083460237,2022,middle,False,7,W4292197005
5083474083,2021,first,False,4,W3134815895
5083483735,2022,last,False,4,W4285303086
5083484982,2021,middle,False,7,W4210351797
5083515958,2019,first,True,1,W2951097643
5083516369,2021,middle,False,5,W3137108338
5083517445,2022,middle,False,18,W4289523162
5083524596,2021,middle,False,5,W3176366152
5083531419,2021,last,False,2,W3216454937
5083539852,2022,first,True,6,W4287512390
5083546491,2022,middle,False,4,W4285060105
5083549260,2021,last,False,3,W3214556549
5083552469,2022,first,True,20,W4220895458
5083554622,2021,middle,False,8,W4211181447
5083574298,2020,last,False,6,W3115198855
5083592532,2019,last,False,3,W2965215977
5083611868,2022,middle,False,4,W4385574375
5083618204,2020,middle,False,3,W3107128980
5083618878,2021,last,True,5,W3145127497
5083632340,2021,middle,False,7,W4214560328
5083652196,2022,middle,False,7,W3200800895
5083659557,2022,middle,False,5,W4304142243
5083669929,2022,middle,False,4,W4313563649
5083674573,2021,middle,False,6,W3133895083
5083675499,2021,middle,False,11,W4205508242
5083688498,2019,last,False,4,W2982953871
5083692198,2021,first,False,6,W4230384986
5083701265,2022,middle,False,7,W4297510844
5083702234,2021,middle,False,5,W3209176733
5083712311,2020,middle,False,8,W3097797955
5083723704,2021,middle,False,7,W3185516053
5083735830,2019,last,False,5,W2974353418
5083738483,2021,last,False,2,W4206813457
5083738577,2022,middle,False,4,W4295700961
5083743189,2021,last,False,7,W3212522196
5083748084,2022,last,False,10,W4307818395
